studnr_a,Cijfer,cohort,cohort_blok,vooropl_type,profiel,vooropl_profiel,w1_prac,w2_prac,w3_prac,w4_prac,w5_prac,w6_prac,w1_quiz,w2_quiz,w3_quiz,w4_quiz,w5_quiz,w6_quiz,w7_oefen_toets,Category_total,CorrectUnassigned,IncorrectUnassigned,W1_MMLAttemps,W1_MMLMastery,W2_MMLAttemps,W2_MMLMastery,W3_MMLAttemps,W3_MMLMastery,W4_MMLAttemps,W4_MMLMastery,W5_MMLAttemps,W5_MMLMastery,W6_MMLAttemps,W6_MMLMastery,W8_MMLAttemps,W8_MMLMastery,Course,complete,Hoursviewed
693786,4.8,1314,1314,1,2,12,0,0,0,0,0,0,5,1.75,8,4,4,0,0,3.5,147,103,54,100,142,100,161,100,6,100,62,100,44,100, , ,Java Essential Training,2.6,0.18
700539,4.8,14151,14151,1,2,12,1,1,1,1,1,1,8.89,10,7.5,10,0,7.69,0,0,148,0,41,100,87,100,70,100,66,100,33,47.82608696,0,0,0,0, , , 
656177,4.9,1314,1314,3,9,39,0,0,0,0,0,0,7,2.63,7,2.67,5,0,0,3.74, , , , , , , , , , , , , , , , , , , 
674300,4.9,1314,1314,1,5,15,0,0,0,0,0,0,1,3.5,8,1.67,3,0,0,2.64,30,113,69,100,232,100,0,0,58,100,79,43,120,100, , , , , 
688802,4.9,1314,1314,3,9,39,0,0,0,0,0,0,3,4.63,6,0,4,0,0,2.71,169,74,56,100,92,100,172,97,11,100,153,100,76,97, , , , , 
623338,5,1314,1314,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,109,94,0,0,0,0,0,0,0,0, , , , , 
626708,5,14152,14152,1,2,12,1,1,1,1,0,0,7.78,0,0,4.5,0,8.08,0,0,136,5,88,100,107,81.48148148,120,100,53,100,19,60.86956522,0,0,0,0, , , 
652080,5,1314,1314,3,9,39,0,0,0,0,0,0,7,3.88,7,2,9,0,0,4.44, , , , , , , , , , , , , , , , , , , 
661370,5,1314,1314,1,4,14,0,0,0,0,0,0,5,4,7,4,4,0,0,3.69,249,0,56,100,168,100,219,100,13,100,81,100,57,100, , ,Java Essential Training,5.61,0.51
664425,5,1314,1314,1,5,15,0,0,0,0,0,0,4,4.5,0,3.67,0,0,0,1.87,246,1,47,92,123,100,164,100,17,100,74,100,54,100, , , , , 
667656,5,1314,1314,1,5,15,0,0,0,0,0,0,1,6.63,6,2,5,0,0,3.17,248,0,56,100,127,98,261,100,16,100,99,98,55,100, , , , , 
668317,5,14152,14152,1,4,14,1,1,1,1,1,0,6.67,7,6.5,6.5,0,5.51,0,0,185,9,34,88.88888889,101,100,113,100,118,100,64,86.95652174,91,86.66666667,0,0, , , 
669753,5,1314,1314,3,9,39,0,0,0,0,0,0,2,2.13,7,3,5,0,0,2.94,14,234,122,100,263,100,257,100,20,100,118,100,59,100, , ,Java Essential Training,52.14,4.36
676569,5,14151,14151,1,5,15,1,1,1,1,1,1,7.78,7,6.5,8,0,8.08,0,0,220,0,56,100,117,100,122,100,79,100,74,100,59,100,6,100, , , 
684050,5,1314,1314,1,5,15,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0.85,58,159,42,100,61,47,335,100,7,100,49,100,42,100, , , , , 
685324,5,14152,14152,3,3,33,1,1,1,0,0,0,7.78,9,7.43,8.5,0,5.77,0,0,205,0,37,100,91,100,50,100,26,100,30,100,51,100,0,0, , , 
686939,5,1314,1314,1,6,16,0,0,0,0,0,0,5,5,4,2.33,3,0,0,2.97,183,63,40,100,133,100,371,100,65,100,160,98,103,97, , , , , 
686973,5,1314,1314,3,3,33,0,0,0,0,0,0,2,1,5,8,0,0,0,2.46, , , , , , , , , , , , , , , , ,Java Essential Training,42.03,3.15
694106,5,14151,14151,1,2,12,1,1,1,1,1,1,5.56,5,7,3,0,3.46,0,0, , , , , , , , , , , , , , , , , , , 
694937,5,1314,1314,3,9,39,0,0,0,0,0,0,1,4,7,2.33,4,0,0,2.82,242,8,49,100,166,100,279,100,26,100,134,100,115,100, , ,Java Essential Training,22.14,1.78
702507,5,14151,14151,1,2,12,1,0,0,1,1,1,0,0,0,0,0,0,0,0,212,5,46,77.77777778,99,100,86,100,40,100,37,100,63,97.77777778,5,100, , , 
703740,5,14152,14152,3,9,39,1,1,1,1,1,0,5.56,5,5.29,9.5,0,5.51,0,0,205,0,60,100,139,100,69,100,40,100,46,100,73,100,0,0, , , 
704233,5,14151,14151,1,4,14,0,1,1,1,1,1,7.78,10,7,7,0,0,0,0, , , , , , , , , , , , , , , , , , , 
706258,5,14151,14151,1,6,16,1,1,1,1,1,1,8.89,8,9.71,0,60,6.92,0,0,194,2,40,100,128,100,100,100,54,100,41,82.60869565,76,71.11111111,8,100, , , 
706989,5,14152,14152,3,2,32,1,1,1,1,0,0,8.89,2,3.71,0,0,0,0,0,78,9,40,100,69,38.88888889,74,93.02325581,14,31.81818182,1,4.347826087,0,0,0,0, , , 
709190,5,14151,14151,1,2,12,1,1,1,1,1,1,8.89,8,7.36,6.5,0,6.92,0,0,220,0,34,100,99,100,72,100,55,100,40,100,99,100,10,100, , , 
709649,5,14151,14151,1,6,16,1,1,1,1,1,1,10,0,9,8,0,5.51,0,0,225,0,35,100,105,100,82,100,35,100,47,100,112,100,10,100, , , 
710427,5,14151,14151,1,4,14,1,1,1,1,1,1,10,6,4.71,0,60,0,0,0,220,5,44,100,121,100,89,100,44,100,37,100,70,100,5,100, , , 
716184,5,14151,14151,3,9,39,1,1,1,1,1,1,8.89,9,7.86,6,60,3.21,0,0,183,19,42,100,126,94.44444444,179,95.34883721,119,95.45454545,57,60.86956522,160,93.33333333,18,100, , , 
722637,5,14151,14151,2,4,24,1,1,1,1,1,1,6.67,5,4,0,0,0,0,0,188,13,47,94.44444444,112,100,98,100,71,100,37,91.30434783,43,64.44444444,5,100, , , 
629394,5.1,1314,1314,3,3,33,0,0,0,0,0,0,1,4.5,0,0,0,0,0,0.85,248,0,70,100,400,100,307,100,21,100,142,100,66,100, , ,Java Essential Training,64.72,4.7
653742,5.1,1314,1314,1,2,12,0,0,0,0,0,0,7,0,0,0.33,0,0,0,1.13,177,73,36,100,96,100,151,100,6,100,63,100,55,100, , ,Java Essential Training,2.16,0.15
671922,5.1,1314,1314,3,3,33,0,0,0,0,0,0,3,2.88,7,0,0,0,0,1.98, , , , , , , , , , , , , , , , ,Java Essential Training,57.57,3.02
712727,5.1,14152,14152,1,6,16,1,1,1,1,1,0,6.67,10,4.86,9,0,8.85,0,0,115,0,32,77.77777778,144,100,105,100,5,18.18181818,0,0,0,0,0,0, , , 
682829,5.2,1314,1314,1,5,15,0,0,0,0,0,0,3,4.5,5,1,4,0,0,2.69,164,86,34,100,145,100,306,100,19,100,163,100,131,100, , , , , 
685096,5.2,1314,1314,3,3,33,0,0,0,0,0,0,4,5,6,4.67,6,0,0,3.95,222,28,36,100,146,100,222,100,6,100,146,100,49,100, , ,Java Essential Training,8.53,0.61
685409,5.2,1314,1314,1,2,12,0,0,0,0,0,0,5,0.38,6,2.33,4,0,0,2.72,161,85,71,100,170,100,279,100,94,100,115,100,41,91, , ,Java Essential Training,13.3,0.94
697872,5.2,1314,1314,2,7,27,0,0,0,0,0,0,3,4,5,0,4,0,0,2.46,92,153,40,100,111,100,227,100,18,100,118,100,97,100, , , , , 
659670,5.3,1314,1314,1,4,14,0,0,0,0,0,0,4,3,9,4.33,7,0,0,4.21,170,78,51,92,146,100,126,100,9,100,60,100,73,100, , , , , 
675246,5.3,1314,1314,3,9,39,0,0,0,0,0,0,0,3.88,0,5.33,5,0,0,2.85,116,134,55,100,308,100,636,100,6,100,58,100,191,100, , ,Java Essential Training,30.8,2.74
529568,5.5,14151,14151,3,2,32,1,1,1,1,1,1,8.89,6,4.21,0,0,0,0,0,196,2,49,100,118,100,120,100,21,68.18181818,9,34.7826087,64,100,5,100, , , 
645445,5.5,1314,1314,3,9,39,0,0,0,0,0,0,5,2.63,0,1.33,0,0,0,1.38,248,0,49,100,106,100,95,100,10,100,71,100,39,100, , , , , 
663459,5.5,1314,1314,1,2,12,0,0,0,0,0,0,1,0,0,2,0,0,0,0.46,225,25,48,100,183,100,114,100,11,100,79,100,54,100, , ,Java Essential Training,20.61,3.7
665227,5.5,14151,14151,1,5,15,1,1,1,1,1,1,8.89,6,7,4.5,0,7.31,0,0,198,4,40,100,120,100,92,100,76,100,63,100,83,93.33333333,0,0, , , 
680406,5.5,1314,1314,1,5,15,0,0,0,0,0,0,3,1.63,8,4.67,5,0,0,3.43,250,0,35,100,94,100,158,100,11,100,100,100,203,100, , , , , 
681217,5.5,1314,1314,1,2,12,0,0,0,0,0,0,7,7,7,6,10,0,0,5.69,250,0,51,100,156,100,202,100,12,100,162,100,84,100, , ,Java Essential Training,45.92,5.71
688377,5.5,14151,14151,2,4,24,1,1,1,1,1,1,10,7,2.96,3.5,0,5.38,0,0,175,20,62,100,186,100,131,100,65,100,62,100,79,77.77777778,0,0, , , 
690939,5.5,14152,14152,3,7,37,1,1,1,0,0,0,6.67,2,3.5,6,0,4.62,0,0,137,1,38,100,53,50,88,100,30,100,56,100,20,11.11111111,0,0, , , 
694979,5.5,1314,1314,3,3,33,0,0,0,0,0,0,2,2.63,6,4.33,5,0,0,3.07,91,159,53,100,173,100,235,100,10,100,76,100,142,100, , , , , 
695382,5.5,1314,1314,1,4,14,0,0,0,0,0,0,2,2.88,0,2.67,3,0,0,1.62,199,50,83,100,172,100,133,100,7,100,89,100,52,100, , ,Java Essential Training,49.59,7.44
700980,5.5,14151,14151,1,5,15,1,1,1,1,1,1,7.78,6,0,6.5,0,7.69,0,0,180,40,38,100,121,100,109,100,61,100,69,100,155,100,7,100, , , 
702334,5.5,14151,14151,1,6,16,0,0,0,0,0,1,7.78,9,10,8.5,100,6.28,0,0,148,45,31,77.77777778,134,100,96,95.34883721,67,100,54,91.30434783,76,77.77777778,14,100, , , 
703161,5.5,14151,14151,1,5,15,1,1,1,1,1,1,0,0,6.5,0,0,6.92,0,0,216,3,35,100,108,100,129,100,108,100,62,95.65217391,142,100,20,100, , , 
703302,5.5,14151,14151,1,5,15,0,0,0,0,0,0,6.67,2,3.96,2.5,10,3.85,0,0,64,29,36,100,21,11.11111111,26,58.13953488,11,40.90909091,27,82.60869565,17,35.55555556,0,0, , , 
703409,5.5,14151,14151,3,2,32,1,1,1,1,1,1,6.67,5,7,6.5,0,6.15,0,0, , , , , , , , , , , , , , , , , , , 
704772,5.5,14151,14151,1,4,14,1,1,1,1,1,1,6.67,7,10,7.5,0,0,0,0, , , , , , , , , , , , , , , , , , , 
704946,5.5,14151,14151,3,9,39,1,1,1,1,1,1,7.78,6,7,7.5,0,8.59,0,0,220,0,37,100,113,100,79,100,46,100,55,100,110,100,8,100, , , 
705338,5.5,14151,14151,1,2,12,1,1,1,1,1,1,6.67,4,0,0,0,0,0,0,157,3,28,100,146,100,76,100,28,100,43,95.65217391,0,0,0,0, , , 
708048,5.5,14151,14151,1,2,12,1,1,1,1,1,1,8.89,8,10,10,0,5.9,0,0,126,0,37,100,112,100,85,100,21,50,0,0,0,0,0,0, , , 
708236,5.5,14151,14151,3,3,33,1,1,1,1,1,1,10,7,6.36,7,0,6.15,0,0,220,0,34,100,123,100,83,100,28,100,34,100,70,100,5,100, , , 
708518,5.5,14151,14151,1,2,12,1,1,1,1,1,1,7.78,0,8,0,0,0,0,0,34,0,45,88.88888889,29,33.33333333,0,0,0,0,0,0,0,0,0,0, , , 
708988,5.5,14151,14151,3,3,33,1,1,1,1,1,1,6.67,8,6,4,0,6.67,0,0,220,1,36,100,93,100,86,100,43,100,38,100,101,100,5,100, , , 
709116,5.5,14151,14151,1,2,12,1,1,1,1,1,1,10,6,7,7.5,0,7.05,0,0,220,0,30,100,111,100,105,100,50,100,59,100,78,100,7,100, , , 
710651,5.5,14151,14151,3,2,32,1,1,1,1,1,1,8.89,5,5.5,3,0,5.51,0,0,220,0,45,100,110,100,73,100,33,100,42,100,68,100,6,100, , , 
711100,5.5,14151,14151,3,3,33,1,0,0,0,0,0,0,0,0,0,0,10,0,0,209,6,33,77.77777778,84,100,57,100,40,100,34,95.65217391,69,100,6,100, , , 
712905,5.5,14152,14152,3,5,35,1,1,1,1,1,0,7.78,10,3.21,0,0,0,0,0,119,0,59,100,121,98.14814815,101,100,0,0,0,0,0,0,9,100, , , 
713213,5.5,14151,14151,1,6,16,1,0,1,1,1,1,7.78,7,5.21,5.5,0,2.31,0,0,74,2,0,0,0,0,0,0,43,27.27272727,36,34.7826087,140,93.33333333,7,100, , , 
713258,5.5,14152,14152,1,4,14,1,1,1,1,1,0,5.56,10,3.5,6,0,0,0,0,94,21,44,100,86,100,64,100,0,0,0,0,0,0,0,0, , , 
713574,5.5,14151,14151,3,2,32,1,1,1,1,1,1,8.89,4,6,3,0,6.28,0,0,220,0,37,100,112,100,153,100,54,100,85,100,136,100,11,100, , , 
714150,5.5,14152,14152,3,3,33,1,1,1,1,0,0,7.78,5,5,4.5,0,2.44,0,0, , , , , , , , , , , , , , , , , , , 
715975,5.5,14152,14152,1,2,12,1,1,1,0,0,0,5.56,5,1.21,6,0,4.23,0,0,67,11,0,0,2,1.851851852,52,100,30,100,18,52.17391304,0,0,0,0, , , 
716221,5.5,14151,14151,2,4,24,1,1,1,1,1,1,10,6,3.71,7.5,0,8.59,0,0,220,0,69,100,121,100,101,100,36,100,54,100,72,100,5,100, , , 
720652,5.5,14151,14151,3,3,33,1,1,1,1,1,1,7.78,8,2.71,3.5,0,3.85,0,0, , , , , , , , , , , , , , , , , , , 
721647,5.5,14152,14152,3,9,39,0,0,1,1,0,0,7.78,7,3.46,2,0,3.46,0,0, , , , , , , , , , , , , , , , , , , 
679805,5.6,1314,1314,3,3,33, , , , , , , , , , , , , , ,186,27,51,88,143,100,140,63,6,100,71,100,84,97, , , , , 
697332,5.6,1314,1314,1,2,12,0,0,0,0,0,0,2,4.88,9,6,10,0,0,4.9,7,243,98,100,125,100,74,100,7,100,64,100,38,100, , , , , 
689648,5.7,1314,1314,1,2,12,0,0,0,0,0,0,5,1.63,5,3.33,7,0,0,3.38,244,4,75,100,286,100,482,100,17,100,166,100,127,100, , , , , 
697713,5.7,1314,1314,3,9,39,0,0,0,0,0,0,1,2.5,0,1.67,3,0,0,1.26,25,225,56,100,106,100,87,100,20,100,81,100,35,100, , , , , 
711118,5.7,14151,14151,2,6,26,1,1,1,1,1,1,7.78,5,5.5,4.5,0,5.51,0,0,63,4,28,77.77777778,48,59.25925926,50,48.8372093,0,0,0,0,0,0,0,0, , , 
664608,5.8,14152,14152,2,6,26,1,1,1,1,1,0,10,10,3.86,9,0,0,0,0, , , , , , , , , , , , , , , , , , , 
683678,5.8,1314,1314,1,4,14,0,0,0,0,0,0,2,1.38,7,4,5,0,0,2.98, , , , , , , , , , , , , , , , , , , 
690811,5.8,1314,1314,1,2,12,0,0,0,0,0,0,3,2.88,6,2.67,4,0,0,2.85,224,0,0,0,153,100,197,100,10,100,86,100,67,100, , , , , 
692915,5.8,1314,1314,3,7,37,0,0,0,0,0,0,0,0.25,6,2.33,5,0,0,2.09,104,145,78,100,184,100,391,100,35,100,87,100,57,100, , , , , 
698078,5.8,1314,1314,3,9,39,0,0,0,0,0,0,1,2.5,3,3,2,0,0,1.77,145,102,32,96,275,100,418,100,68,100,256,100,202,94, , , , , 
702459,5.8,14151,14151,1,5,15,1,1,1,1,1,1,8.89,6,0,9,0,9.23,0,0,189,4,43,100,107,100,69,100,34,86.36363636,24,65.2173913,36,62.22222222,5,100, , , 
681677,5.9,1314,1314,1,2,12,0,0,0,0,0,0,4,4,4,0,1,0,0,2, , , , , , , , , , , , , , , , ,Java Essential Training,40.27,3.17
691386,5.9,1314,1314,3,2,32,0,0,0,0,0,0,6,3.5,5,4,3,0,0,3.31,248,2,47,100,152,100,353,100,114,100,243,100,276,100, , , , , 
698670,5.9,1314,1314,3,2,32,0,0,0,0,0,0,2,4.63,5,1.67,6,0,0,2.97,177,67,44,80,172,100,201,100,7,100,74,98,52,100, , ,Java Essential Training,3.31,0.24
627412,6,1314,1314,1,6,16,0,0,0,0,0,0,2,6,6,1.33,9,0,0,3.74,120,123,49,100,186,100,311,100,62,100,153,90,70,100, , , , , 
627575,6,14152,14152,2,5,25,1,1,1,1,1,0,6.67,3,5.71,8,0,5,0,0,210,0,50,100,152,100,137,100,53,100,42,100,55,100,6,100, , , 
661651,6,1314,1314,1,5,15,0,0,0,0,0,0,7,6,4,2.33,3,0,0,3.44, , , , , , , , , , , , , , , , , , , 
668380,6,1314,1314,3,9,39,0,0,0,0,0,0,2,3.75,0,4,3,0,0,1.96,223,16,71,88,147,95,109,97,8,100,68,98,42,100, , , , , 
670138,6,1314,1314,3,9,39,0,0,0,0,0,0,8,0,9,2,7,0,0,4,247,3,52,100,150,100,442,100,70,100,177,100,148,100, , , , , 
686126,6,14152,14152,1,2,12,1,1,1,0,0,0,7.78,3,4.07,0,0,0,0,0,108,29,52,100,97,64.81481481,103,90.69767442,25,86.36363636,51,100,4,6.666666667,0,0, , , 
686217,6,1314,1314,1,5,15,0,0,0,0,0,0,0,1.63,0,0,7,0,0,1.33,183,66,75,100,213,100,251,100,6,100,77,100,42,100, , , , , 
686403,6,1314,1314,3,3,33,0,0,0,0,0,0,5,4.88,8,6,5,0,0,4.44, , , , , , , , , , , , , , , , , , , 
687580,6,14151,14151,1,5,15,1,1,1,1,1,1,8.89,5,9.5,6,0,5.77,0,0,220,0,33,100,106,100,84,100,32,100,41,100,52,100,8,100, , , 
687900,6,1314,1314,1,5,15,0,0,0,0,0,0,2,1.75,5,0,0,0,0,1.35, , , , , , , , , , , , , , , , , , , 
688078,6,14152,14152,3,7,37,1,1,1,1,1,0,6.67,5,4.21,4,0,3.21,0,0,210,0,43,100,126,100,121,100,67,100,43,100,52,100,7,100, , , 
688810,6,14151,14151,1,4,14,1,1,1,1,1,1,7.78,5,7.21,6,0,7.05,0,0,216,0,43,77.77777778,125,100,186,100,39,100,53,100,87,100,8,100, , , 
690386,6,1314,1314,1,4,14,0,0,0,0,0,0,4,1.63,7,5.67,9,0,0,4.2,117,130,48,100,130,100,163,100,8,100,54,100,39,97, , , , , 
691363,6,1314,1314,3,2,32,0,0,0,0,0,0,1,8,0,4.33,4,0,0,2.67, , , , , , , , , , , , , , , , , , , 
693280,6,1314,1314,3,2,32,0,0,0,0,0,0,5,5.75,4,4.33,8,0,0,4.17,225,25,45,100,290,100,401,100,37,100,242,100,148,100, , , , , 
701393,6,14151,14151,5,0,50,1,1,1,1,1,1,7.78,8,4.71,5.5,0,6.54,0,0,215,5,54,100,152,100,140,100,54,100,78,100,131,100,9,100, , , 
706377,6,14151,14151,3,3,33,1,1,1,1,1,1,8.89,10,7,9,0,8.46,0,0,225,0,36,100,119,100,116,100,64,100,85,100,176,100,13,100, , , 
706977,6,14151,14151,3,9,39,1,1,1,1,1,1,0,0,4.5,0,0,0,0,0,200,0,63,100,117,100,117,100,68,100,69,100,97,88.88888889,0,0, , , 
708273,6,14152,14152,1,2,12,1,1,1,1,1,0,4.44,2,5.21,0,0,0,0,0,61,0,45,100,0,0,46,100,0,0,0,0,0,0,0,0, , , 
708431,6,14151,14151,1,3,13,1,1,1,1,1,1,7.78,5,7.36,0,0,5.77,0,0,100,6,28,77.77777778,76,96.2962963,56,60.46511628,0,0,9,26.08695652,8,17.77777778,0,0, , , 
708634,6,14151,14151,3,3,33,1,1,1,1,1,1,10,10,7.5,8.5,40,7.69,0,0,220,0,37,100,117,100,148,100,72,100,108,100,152,100,12,100, , , 
708685,6,14151,14151,3,3,33,1,1,1,1,1,1,8.89,5,5.5,2,0,7.31,0,0, , , , , , , , , , , , , , , , , , , 
708900,6,14151,14151,3,2,32,1,1,1,1,1,1,7.78,7,8.5,8.5,0,6.92,0,0,161,2,32,77.77777778,136,100,90,100,37,77.27272727,9,34.7826087,47,60,0,0, , , 
712280,6,14151,14151,3,7,37,1,1,1,1,1,1,7.78,9,7,7.5,0,8.46,0,0,215,3,60,100,137,100,126,100,41,100,41,100,77,95.55555556,7,100, , , 
712853,6,14151,14151,2,4,24,1,1,1,1,1,1,6.67,8,5.5,6,0,7.82,0,0,220,0,72,100,107,100,160,100,95,100,74,100,135,100,13,100, , , 
713404,6,14151,14151,1,6,16,1,1,1,1,1,1,7.78,5,5,8.5,0,7.69,0,0,220,0,37,100,87,100,63,100,29,100,36,100,83,100,8,100, , , 
713606,6,14151,14151,1,6,16,1,1,1,1,1,1,6.67,10,5,9,0,5,0,0,145,10,45,77.77777778,167,100,100,88.37209302,33,100,58,100,5,8.888888889,0,0, , , 
713917,6,14151,14151,1,5,15,1,1,1,1,1,1,0,0,7.5,5,0,7.05,0,0,220,0,41,100,115,100,99,100,65,100,53,100,92,100,12,100, , , 
714482,6,14152,14152,1,2,12,1,1,1,1,1,0,6.67,3,5.36,2.5,0,8.08,0,0, , , , , , , , , , , , , , , , , , , 
715367,6,14151,14151,1,2,12,1,1,1,1,1,1,10,7,9.5,10,0,7.05,0,0,220,0,38,100,89,100,67,100,39,100,42,100,95,100,7,100, , , 
719376,6,14151,14151,4,0,40,1,1,1,1,1,1,7.78,7,7,5,0,7.05,0,0,204,1,48,100,118,100,94,100,57,100,44,100,110,100,0,0, , , 
720565,6,14151,14151,1,2,12,1,1,1,1,1,1,6.67,8,9.36,10,70,7.69,0,0,220,0,39,100,97,100,109,100,83,100,70,100,124,100,11,100, , , 
618843,6.1,1314,1314,1,5,15,0,0,0,0,0,0,1,3.63,7,1.33,0,0,0,1.99,109,141,66,100,153,100,287,100,11,100,83,100,59,100, , , , , 
664228,6.1,1314,1314,1,6,16,0,0,0,0,0,0,0,2.75,2,1.33,3,0,0,1.4,245,3,49,100,161,100,167,100,30,100,138,100,94,100, , ,Java Essential Training,13.5,1.07
681727,6.1,1314,1314,3,3,33,0,0,0,0,0,0,5,5,8,5,6,0,0,4.46,250,0,46,100,292,100,826,100,61,100,245,100,257,100, , ,Java Essential Training,81.77,0.82
687674,6.1,1314,1314,2,2,22,0,0,0,0,0,0,4,4,3,4,3,0,0,2.77,250,0,49,100,134,100,107,100,16,100,80,100,58,100, , , , , 
687719,6.1,1314,1314,1,4,14,0,0,0,0,0,0,4,4.5,5,2.67,4,0,0,3.1, , , , , , , , , , , , , , , , ,Java Essential Training,1.12,0.08
693620,6.1,1314,1314,3,2,32,0,0,0,0,0,0,6,4.88,5,7,6,0,0,4.44,250,0,54,100,184,100,390,100,17,100,172,100,170,100, , , , , 
698606,6.1,1314,1314,3,9,39,0,0,0,0,0,0,5,1,4,3,5,0,0,2.77,218,25,63,100,291,100,251,96,12,100,70,100,73,100, , ,Java Essential Training,1.12,0.17
681225,6.2,1314,1314,1,5,15,0,0,0,0,0,0,0,4.88,6,8,0,0,0,2.9,246,1,44,88,126,100,142,100,27,100,102,100,81,100, , , , , 
690248,6.2,1314,1314,1,2,12,0,0,0,0,0,0,1,4.88,4,3,3,0,0,2.44,205,45,41,100,154,100,256,100,17,100,99,100,90,100, , , , , 
681918,6.3,14151,14151,3,3,33,1,1,1,1,0,0,7.78,9,0,0,0,5.77,0,0,225,0,34,100,83,100,57,100,43,100,27,100,67,100,5,100, , , 
696753,6.3,1314,1314,3,5,35,0,0,0,0,0,0,3,1.75,3,5.33,5,0,0,2.78,212,38,69,100,194,100,458,100,11,100,65,100,96,100, , , , , 
662377,6.4,1314,1314,1,2,12,0,0,0,0,0,0,4,1.38,9,0,0,0,0,3.2,40,112,68,100,134,100,41,14,22,100,62,100,2,3, , , , , 
680611,6.4,1314,1314,1,6,16,0,0,0,0,0,0,3,4,8,2.33,4,0,0,3.28,243,3,51,100,134,100,148,100,6,100,70,100,39,91, , , , , 
684336,6.4,1314,1314,1,4,14,0,0,0,0,0,0,5,0,5,0,5,0,0,2.31, , , , , , , , , , , , , , , , ,Java Essential Training,16.94,1.29
698871,6.4,1314,1314,2,6,26,0,0,0,0,0,0,4,3.63,3,5.33,5,95,0,17.84,250,0,41,100,136,100,135,100,6,100,60,100,48,100, , ,Java Essential Training,26.52,2.41
654390,6.5,1314,1314,1,6,16,0,0,0,0,0,0,2,4.88,4,0,7,0,0,2.75,85,165,53,100,126,100,93,100,6,100,178,100,163,100, , , , , 
664977,6.5,14151,14151,3,5,35,1,1,1,1,1,1,10,7,7,8,0,7.05,0,0,98,0,41,77.77777778,122,100,57,69.76744186,0,0,0,0,0,0,0,0, , , 
667017,6.5,1314,1314,3,9,39,0,0,0,0,0,0,2,3.63,5,4,0,0,0,6.87,40,205,59,96,211,100,268,100,51,100,274,100,106,94, , , , , 
682403,6.5,14151,14151,1,4,14,1,1,1,1,1,1,10,4,9,6.5,0,8.46,0,0,74,0,21,88.88888889,64,62.96296296,6,9.302325581,0,0,4,8.695652174,53,40,0,0, , , 
682538,6.5,1314,1314,1,1,11,0,0,0,0,0,0,4,5.75,5,2.67,5,0,0,3.45,241,8,76,100,142,98,266,100,6,100,80,100,111,100, , , , , 
684621,6.5,1314,1314,1,5,15,0,0,0,0,0,0,1,3.38,5,2,3,0,0,2.21,209,38,54,100,120,100,119,100,6,100,62,100,45,97, , , , , 
685393,6.5,1314,1314,3,2,32,0,0,0,0,0,0,1,4.88,0,6,6,0,0,2.75,113,135,39,96,65,100,80,100,45,100,60,100,59,100, , , , , 
686441,6.5,1314,1314,1,2,12,0,0,0,0,0,0,4,6.63,8,0,6,0,0,3.79,138,61,52,96,142,100,204,100,11,100,121,73,0,0, , ,Java Essential Training,19.92,1.74
691193,6.5,1314,1314,3,9,39,0,0,0,0,0,0,7,6,7,5.23,7,0,0,4.96,250,0,47,100,157,100,478,100,65,100,290,100,110,100, , ,Up and Running with Java Applications,0,0.02
692707,6.5,14151,14151,3,2,32,1,1,1,1,1,1,8.89,9,8.32,9,0,5.77,0,0,225,0,33,100,93,100,76,100,49,100,51,100,72,100,6,100, , , 
694260,6.5,14151,14151,1,2,12,1,1,1,1,1,1,0,0,0,0,0,0,0,0,156,4,70,100,200,100,109,100,37,100,57,100,0,0,0,0, , , 
695925,6.5,1314,1314,1,2,12,0,0,0,0,0,0,0,5,4,2.33,0,0,0,1.74,201,49,55,100,323,100,444,100,93,100,252,100,183,100, , , , , 
698824,6.5,1314,1314,2,4,24,0,0,0,0,0,0,4,2.5,6,0,3,0,0,2.38,173,12,52,88,3,2,97,100,11,100,57,100,62,100, , , , , 
701299,6.5,14151,14151,1,2,12,1,1,1,1,1,1,7.78,10,7,8,0,7.82,0,0,225,0,45,100,84,100,99,100,64,100,78,100,123,100,9,100, , , 
701547,6.5,14151,14151,1,1,11,1,1,1,1,1,1,10,4,4,6,0,6.15,0,0,220,0,43,100,93,100,63,100,38,100,33,100,57,100,5,100, , , 
705877,6.5,14151,14151,1,2,12,1,1,1,1,1,1,7.78,8,3.5,7,0,0,0,0,171,5,66,100,143,94.44444444,58,76.74418605,42,54.54545455,42,78.26086957,37,64.44444444,5,100, , , 
706562,6.5,14151,14151,3,2,32,1,1,1,1,1,1,6.67,9,8.5,8.5,70,9.36,0,0,220,0,81,100,168,100,145,100,71,100,74,100,104,100,8,100, , , 
709229,6.5,14152,14152,1,4,14,1,1,1,1,1,0,8.89,5,4.36,2.5,0,8.85,0,0,209,1,60,100,92,100,84,100,34,100,37,100,60,100,12,100, , , 
709848,6.5,14152,14152,2,4,24,1,1,1,0,1,0,7.78,4,7.46,4,0,4.74,0,0, , , , , , , , , , , , , , , , , , , 
714090,6.5,14151,14151,1,5,15,1,1,1,1,1,1,0,0,0,0,0,6.92,0,0,139,2,32,100,150,100,113,100,58,90.90909091,15,26.08695652,0,0,0,0, , , 
